"unit_id","lab","identifier","framework_version","framework_year","section_heading","locator","unit_type","context_stem","excerpt","paraphrase","modal_register","stated_bar","duplicate_of","removal_candidate","transition_id","prior_unit_id","prior_stated_bar","prior_counterpart_excerpt","prior_modal_register"
"GDM-FSF-v1-0-0068","Google DeepMind","GDM-FSF-v1-0","Version 1.0","2024","Critical Capability Levels","CCL intro para 1","paragraph","NONE","Critical Capability Levels describe thresholds at which models may pose heightened risk without additional mitigation.","CCLs are thresholds where models may pose heightened risk absent additional mitigation.","conditional","NONE","GDM-FSF-v1-0-0018","false","NONE","NONE","NONE","NONE","NONE"
"GDM-FSF-v1-0-0069","Google DeepMind","GDM-FSF-v1-0","Version 1.0","2024","Critical Capability Levels","CCL intro para 1","paragraph","NONE","We will develop early warning evaluations to detect when models approach CCLs, and apply appropriate mitigations to models that reach evaluation thresholds.","Early warning evaluations will be developed to detect CCL approach, and appropriate mitigations applied at evaluation thresholds.","mandatory","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE"
"GDM-FSF-v1-0-0070","Google DeepMind","GDM-FSF-v1-0","Version 1.0","2024","Footnotes","fn6","footnote","NONE","Note: when we refer to a model's capabilities, we include capabilities resulting from any reasonably foreseeable fine-tuning and scaffolding to turn the model into a functioning system.","Footnote clarifying that model capabilities include those from reasonably foreseeable fine-tuning and scaffolding.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE"
"GDM-FSF-v1-0-0071","Google DeepMind","GDM-FSF-v1-0","Version 1.0","2024","Critical Capability Levels","CCL intro para 2","paragraph","NONE","The table below details an initial set of CCLs we have identified through a preliminary analysis of the Autonomy, Biosecurity, Cybersecurity, and Machine Learning R&D risk domains.","The table below presents an initial set of CCLs identified via preliminary analysis of four risk domains.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE"
"GDM-FSF-v1-0-0072","Google DeepMind","GDM-FSF-v1-0","Version 1.0","2024","Critical Capability Levels","CCL intro para 2","paragraph","NONE","As we conduct further research into these and other risk domains, we expect these CCLs to evolve and for several CCLs at higher levels or in other risk domains to be added.","As research continues, these CCLs are expected to evolve and new CCLs at higher levels or other domains to be added.","aspirational","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE"
"GDM-FSF-v1-0-0073","Google DeepMind","GDM-FSF-v1-0","Version 1.0","2024","CCL Table","CCL Table / Autonomy / Risk domain","table_cell","Row: Autonomy; Column: Risk domain","Autonomy: Risks of the misuse of AI models with significant capacity for agency and flexible action/tool use over long time horizons and across many domains.","The Autonomy domain covers risks from misuse of models with significant agentic capacity and flexible tool use over long horizons and many domains.","none","NONE","NONE","true","GDM-FSF-v1-0_v2-0","GDM-FSF-v1-0-0073","NONE","Autonomy: Risks of the misuse of AI models with significant capacity for agency and flexible action/tool use over long time horizons and across many domains.","none"
"GDM-FSF-v1-0-0074","Google DeepMind","GDM-FSF-v1-0","Version 1.0","2024","CCL Table","CCL Table / Autonomy / Critical capability level","table_cell","Row: Autonomy; Column: Critical capability level","Autonomy level 1: Capable of expanding its effective capacity in the world by autonomously acquiring resources and using them to run and sustain additional copies of itself on hardware it rents.","Autonomy level 1 is defined as capability of autonomously acquiring resources to run and sustain additional self-copies on rented hardware.","none","Autonomy level 1","NONE","true","GDM-FSF-v1-0_v2-0","GDM-FSF-v1-0-0074","Autonomy level 1","Autonomy level 1: Capable of expanding its effective capacity in the world by autonomously acquiring resources and using them to run and sustain additional copies of itself on hardware it rents.","none"
"GDM-FSF-v1-0-0075","Google DeepMind","GDM-FSF-v1-0","Version 1.0","2024","CCL Table","CCL Table / Autonomy / Rationale","table_cell","Row: Autonomy; Column: Rationale","A model at this capability level could, if misused, pose difficult-to-predict and large-magnitude risks.","If misused, a model at Autonomy level 1 could pose unpredictable, large-magnitude risks.","conditional","NONE","NONE","true","GDM-FSF-v1-0_v2-0","GDM-FSF-v1-0-0075","NONE","A model at this capability level could, if misused, pose difficult-to-predict and large-magnitude risks.","conditional"
"GDM-FSF-v1-0-0076","Google DeepMind","GDM-FSF-v1-0","Version 1.0","2024","CCL Table","CCL Table / Autonomy / Rationale","table_cell","Row: Autonomy; Column: Rationale","Its adaptability would enable harmful activity via many means, and its ability to act autonomously and expand its effective capacity means its activity could be scaled significantly without being hindered by resource constraints.","Its adaptability enables harm through many means, and autonomous capacity expansion allows scaling without resource constraints.","conditional","NONE","NONE","true","GDM-FSF-v1-0_v2-0","GDM-FSF-v1-0-0076","NONE","Its adaptability would enable harmful activity via many means, and its ability to act autonomously and expand its effective capacity means its activity could be scaled significantly without being hindered by resource constraints.","conditional"
"GDM-FSF-v1-0-0077","Google DeepMind","GDM-FSF-v1-0","Version 1.0","2024","CCL Table","CCL Table / Autonomy / Rationale","table_cell","Row: Autonomy; Column: Rationale","If misused or supported by well-equipped bad actors, such activity may be especially difficult to constrain.","If misused or supported by well-equipped bad actors, the activity may be especially hard to constrain.","conditional","NONE","NONE","true","GDM-FSF-v1-0_v2-0","GDM-FSF-v1-0-0077","NONE","If misused or supported by well-equipped bad actors, such activity may be especially difficult to constrain.","conditional"
"GDM-FSF-v1-0-0078","Google DeepMind","GDM-FSF-v1-0","Version 1.0","2024","CCL Table","CCL Table / Biosecurity / Risk domain","table_cell","Row: Biosecurity; Column: Risk domain","Biosecurity: Risks of models assisting in the development, preparation and/or execution of a biological attack.","The Biosecurity domain covers risks of models assisting the development, preparation, or execution of a biological attack.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE"
"GDM-FSF-v1-0-0079","Google DeepMind","GDM-FSF-v1-0","Version 1.0","2024","CCL Table","CCL Table / Bio amateur enablement / Critical capability level","table_cell","Row: Bio amateur enablement level 1; Column: Critical capability level","Bio amateur enablement level 1: Capable of significantly enabling a non-expert to develop known biothreats that could increase their ability to cause severe harm compared to other means.","Bio amateur enablement level 1 is defined as significantly enabling a non-expert to develop known biothreats increasing severe harm capability.","none","Bio amateur enablement level 1","NONE","false","NONE","NONE","NONE","NONE","NONE"
"GDM-FSF-v1-0-0080","Google DeepMind","GDM-FSF-v1-0","Version 1.0","2024","CCL Table","CCL Table / Bio amateur enablement / Rationale","table_cell","Row: Bio amateur enablement level 1; Column: Rationale","Many biothreats capable of causing significant amounts of harm are currently out of the reach of non-experts because of lack of knowledge about their potential for harm and the methods of their acquisition and misuse.","Many harmful biothreats are currently inaccessible to non-experts due to knowledge gaps about harm potential and acquisition/misuse methods.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE"
"GDM-FSF-v1-0-0081","Google DeepMind","GDM-FSF-v1-0","Version 1.0","2024","CCL Table","CCL Table / Bio amateur enablement / Rationale","table_cell","Row: Bio amateur enablement level 1; Column: Rationale","An LLM that helps overcome these knowledge gaps, e.g. by suggesting plausible attack strategies or providing detailed instructions for the development of a bio agent, could significantly increase society's vulnerability to fatal attacks by malicious amateurs.","An LLM that closes these knowledge gaps by suggesting attack strategies or instructions could greatly increase societal vulnerability to fatal amateur attacks.","conditional","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE"
"GDM-FSF-v1-0-0082","Google DeepMind","GDM-FSF-v1-0","Version 1.0","2024","CCL Table","CCL Table / Bio expert enablement / Critical capability level","table_cell","Row: Bio expert enablement level 1; Column: Critical capability level","Bio expert enablement level 1: Capable of significantly enabling an expert (i.e. PhD or above) to develop novel biothreats that could result in an incident of high severity.","Bio expert enablement level 1 is defined as significantly enabling a PhD-level expert to develop novel biothreats causing a high-severity incident.","none","Bio expert enablement level 1","NONE","false","NONE","NONE","NONE","NONE","NONE"
"GDM-FSF-v1-0-0083","Google DeepMind","GDM-FSF-v1-0","Version 1.0","2024","CCL Table","CCL Table / Bio expert enablement / Rationale","table_cell","Row: Bio expert enablement level 1; Column: Rationale","A very small number of bio agents have the potential to cause harm of an exceptional magnitude.","A very small number of bio agents could cause exceptionally severe harm.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE"
"GDM-FSF-v1-0-0084","Google DeepMind","GDM-FSF-v1-0","Version 1.0","2024","CCL Table","CCL Table / Bio expert enablement / Rationale","table_cell","Row: Bio expert enablement level 1; Column: Rationale","The discovery of enhancements to these agents, or of agents of comparable harmfulness, could increase the chances of a very severe bio attack or accident.","Discovering enhancements to these agents, or comparably harmful agents, could raise the likelihood of a severe bio attack or accident.","conditional","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE"
"GDM-FSF-v1-0-0085","Google DeepMind","GDM-FSF-v1-0","Version 1.0","2024","CCL Table","CCL Table / Cybersecurity / Risk domain","table_cell","Row: Cybersecurity; Column: Risk domain","Cybersecurity: Risks of models assisting in the execution of a cyber attack.","The Cybersecurity domain covers risks of models assisting in executing cyberattacks.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE"
