"unit_id","lab","identifier","framework_version","framework_year","section_heading","locator","unit_type","context_stem","excerpt","paraphrase","modal_register","stated_bar","duplicate_of","removal_candidate","transition_id","prior_unit_id","prior_stated_bar","prior_counterpart_excerpt","prior_modal_register","cosmetic_split"
"ANT-RSP-v1-0-0064","Anthropic","ANT-RSP-v1-0","Version 1.0","2023","Table: AI Safety Level Framework Overview","Table / ASL-3 / Deployment Measures","table_cell","Row: ASL-3. Column: Deployment Measures Required for internal/external use.","Each deployed modality (e.g. API, fine-tuning) must pass intensive expert red-teaming and evaluation measures for catastrophic risks.","Every deployed modality must pass intensive expert red-teaming and catastrophic-risk evaluation before ASL-3 deployment.","mandatory","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"ANT-RSP-v1-0-0065","Anthropic","ANT-RSP-v1-0","Version 1.0","2023","Table: AI Safety Level Framework Overview","Table / ASL-4 / all columns","table_cell","Row: ASL-4.","Capabilities and warning sign evaluations defined before training ASL-3 models","ASL-4 capabilities and warning sign evaluations will be defined before training of ASL-3 models begins.","mandatory","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"ANT-RSP-v1-0-0066","Anthropic","ANT-RSP-v1-0","Version 1.0","2023","Table: AI Safety Level Framework Overview","Table / caption","table_cell","NONE","A brief visualization of the AI Safety Levels framework. All safety measures are cumulative above the previous level.","The table visualizes the ASL framework, noting that safety measures accumulate across levels.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"ANT-RSP-v1-0-0067","Anthropic","ANT-RSP-v1-0","Version 1.0","2023","Framework","Post-table / para 1","paragraph","NONE","As can be seen in the table, our most significant immediate commitments include a high standard of security for ASL-3 containment, and a commitment not to deploy ASL-3 models until thorough red-teaming finds no risk of catastrophe.","The most significant near-term commitments are strong ASL-3 security and not deploying ASL-3 models until red-teaming finds no catastrophic risk.","mandatory","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"ANT-RSP-v1-0-0068","Anthropic","ANT-RSP-v1-0","Version 1.0","2023","Framework","Post-table / para 1","paragraph","NONE","We expect these to be difficult, binding constraints that may become relevant in the next year or two, requiring substantial effort, investment, and planning to meet.","These commitments are expected to be difficult, binding, and relevant within one to two years, requiring significant effort to satisfy.","aspirational","the next year or two","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"ANT-RSP-v1-0-0069","Anthropic","ANT-RSP-v1-0","Version 1.0","2023","ASL-2 Commitments","ASL-2 Capabilities and Threat Models / para 1","paragraph","NONE","We define ASL-24 as models that do not yet pose a risk of catastrophe, but do exhibit early signs of the necessary capabilities required for catastrophic harms.","ASL-2 models are defined as not yet posing catastrophic risk but showing early signs of the necessary capabilities for catastrophic harm.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"ANT-RSP-v1-0-0070","Anthropic","ANT-RSP-v1-0","Version 1.0","2023","ASL-2 Commitments","ASL-2 Capabilities and Threat Models / para 1","paragraph","NONE","For example, ASL-2 models may (in absence of safeguards) (a) provide information related to catastrophic misuse, but not in a way that significantly elevates risk compared to existing sources of knowledge such as search engines5, or (b) provide information about catastrophic misuse cases that cannot be easily found in another way, but is inconsistent or unreliable enough to not yet present a significantly elevated risk of actual harm.","ASL-2 models, absent safeguards, may provide catastrophic-misuse information no more risky than existing sources, or provide hard-to-find but unreliable information that does not yet significantly elevate risk.","conditional","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"ANT-RSP-v1-0-0071","Anthropic","ANT-RSP-v1-0","Version 1.0","2023","ASL-2 Commitments","ASL-2 Capabilities and Threat Models / para 2","paragraph","NONE","Informed by our work on frontier red teaming, our current estimate is that Claude 2 and similar frontier models exhibit (a) and sometimes exhibit (b), but do not appear (yet) to present significant actual risks of catastrophe through misuse or autonomous self-replication.","Anthropic estimates Claude 2 and similar models show trait (a) and sometimes (b) but do not yet present significant catastrophic risk via misuse or self-replication.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"ANT-RSP-v1-0-0072","Anthropic","ANT-RSP-v1-0","Version 1.0","2023","ASL-2 Commitments","ASL-2 Capabilities and Threat Models / para 2","paragraph","NONE","Thus, we classify Claude 2 as ASL-2, and we believe the same is likely true of other frontier LLMs that exist today.","Claude 2 is classified as ASL-2, and other current frontier LLMs are believed likely to be similarly classified.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"ANT-RSP-v1-0-0073","Anthropic","ANT-RSP-v1-0","Version 1.0","2023","ASL-2 Commitments","ASL-2 Capabilities and Threat Models / para 2","paragraph","NONE","It is unclear how much scale-up would be required to present a significant risk of catastrophe, but these results suggest a real risk that the next generation of models could qualify.","It is uncertain how much further scaling would create significant catastrophic risk, but the next model generation could plausibly qualify.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"ANT-RSP-v1-0-0074","Anthropic","ANT-RSP-v1-0","Version 1.0","2023","ASL-2 Commitments","ASL-2 Capabilities and Threat Models / para 2","paragraph","NONE","For this reason, we commit to periodic evaluations of our future models for ASL-3 warning signs.","Anthropic commits to periodically evaluating future models for ASL-3 warning signs.","mandatory","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"ANT-RSP-v1-0-0075","Anthropic","ANT-RSP-v1-0","Version 1.0","2023","ASL-2 Commitments","ASL-2 Containment Measures / para 1","paragraph","NONE","We do not believe that merely possessing today’s models poses significant risk of catastrophe; however, in keeping with our commitments earlier this year, we will treat AI model weights as core intellectual property with regards to cybersecurity and insider threat risks.","Anthropic does not think possessing current models poses significant catastrophic risk, but will still treat model weights as core IP for cybersecurity and insider threat purposes, per earlier commitments.","mandatory","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"ANT-RSP-v1-0-0076","Anthropic","ANT-RSP-v1-0","Version 1.0","2023","ASL-2 Commitments","ASL-2 Containment Measures / para 1","paragraph","NONE","You can read more about our concrete security commitments in the appendix, which include limiting access to model weights to those whose job function requires it, establishing a robust insider threat detection program, and storing and working with the weights in an appropriately secure environment to reduce the risk of unsanctioned release.","The appendix details security commitments including need-based access limits, insider threat detection, and secure storage/handling of weights to reduce unsanctioned release risk.","mandatory","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"ANT-RSP-v1-0-0077","Anthropic","ANT-RSP-v1-0","Version 1.0","2023","ASL-2 Commitments","ASL-2 Containment Measures / para 1","paragraph","NONE","More broadly, we plan to use future ASLs in part to guide and focus our safety and security investments.","Future ASLs will help guide and focus safety and security investment decisions.","aspirational","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"ANT-RSP-v1-0-0078","Anthropic","ANT-RSP-v1-0","Version 1.0","2023","ASL-2 Commitments","ASL-2 Containment Measures / para 2","paragraph","NONE","Additionally, we commit to periodically evaluating for ASL-3 warning signs (described in the Evaluation Protocol below).","Anthropic commits to periodic evaluation for ASL-3 warning signs as described in the Evaluation Protocol.","mandatory","NONE","ANT-RSP-v1-0-0074","false","NONE","NONE","NONE","NONE","NONE","NONE"
"ANT-RSP-v1-0-0079","Anthropic","ANT-RSP-v1-0","Version 1.0","2023","fn4","fn4","footnote","NONE","Note: We intend ""ASL-N"" to primarily refer to a specific set of safety measures that we might implement, similar to how BSL-N is a specification of safety measures required to meet a certain standard.","The footnote clarifies ASL-N primarily denotes a set of safety measures, analogous to BSL-N specifications.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"ANT-RSP-v1-0-0080","Anthropic","ANT-RSP-v1-0","Version 1.0","2023","fn4","fn4","footnote","NONE","However, it is colloquially useful to refer to an AI model as ASL-N if it possesses capabilities meriting ASL-N safety measures.","It is also colloquially acceptable to call a model ""ASL-N"" if its capabilities merit ASL-N measures.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"ANT-RSP-v1-0-0081","Anthropic","ANT-RSP-v1-0","Version 1.0","2023","fn4","fn4","footnote","NONE","For example, we might call a model an ""ASL-3 model"" if it has capabilities requiring ASL-3 safety measures and does not have capabilities meriting ASL-4 safety measures.","A model may be called ""ASL-3"" if it requires ASL-3 measures but not ASL-4 measures.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"ANT-RSP-v1-0-0082","Anthropic","ANT-RSP-v1-0","Version 1.0","2023","fn5","fn5","footnote","NONE","Note that ASLs are defined by risk relative to baseline, excluding other advanced AI systems.","ASL definitions measure risk relative to a baseline that excludes other advanced AI systems.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"ANT-RSP-v1-0-0083","Anthropic","ANT-RSP-v1-0","Version 1.0","2023","fn5","fn5","footnote","NONE","This means that a model that initially merits ASL-3 containment and deployment measures for national security reasons might later be reduced to ASL-2 if defenses against national security risks (such as biological or cyber defenses) advance, or if dangerous information becomes more widely available.","A model classified ASL-3 for national security reasons could later be reclassified ASL-2 if defenses improve or dangerous information becomes more widely available.","conditional","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
